doc1,doc2,similarity
doc_000000,doc_000080,0.4444444444444444
doc_000071,doc_000080,0.4444444444444444
doc_000070,doc_000080,0.4444444444444444
doc_000063,doc_000080,0.4444444444444444
doc_000059,doc_000080,0.4444444444444444
doc_000047,doc_000080,0.4444444444444444
doc_000037,doc_000080,0.4444444444444444
doc_000030,doc_000080,0.4444444444444444
doc_000027,doc_000080,0.4444444444444444
doc_000016,doc_000080,0.4444444444444444
doc_000004,doc_000088,0.4444444444444444
doc_000000,doc_000088,0.4444444444444444
doc_000071,doc_000088,0.4444444444444444
doc_000070,doc_000088,0.4444444444444444
doc_000063,doc_000088,0.4444444444444444
doc_000059,doc_000088,0.4444444444444444
doc_000047,doc_000088,0.4444444444444444
doc_000037,doc_000088,0.4444444444444444
doc_000030,doc_000088,0.4444444444444444
doc_000027,doc_000088,0.4444444444444444
doc_000016,doc_000088,0.4444444444444444
doc_000004,doc_000089,0.4444444444444444
doc_000000,doc_000089,0.4444444444444444
doc_000071,doc_000089,0.4444444444444444
doc_000070,doc_000089,0.4444444444444444
doc_000063,doc_000089,0.4444444444444444
doc_000059,doc_000089,0.4444444444444444
doc_000047,doc_000089,0.4444444444444444
doc_000037,doc_000089,0.4444444444444444
doc_000030,doc_000089,0.4444444444444444
doc_000027,doc_000089,0.4444444444444444
doc_000016,doc_000089,0.4444444444444444
doc_000004,doc_000090,0.4444444444444444
doc_000000,doc_000090,0.4444444444444444
doc_000071,doc_000090,0.4444444444444444
doc_000070,doc_000090,0.4444444444444444
doc_000063,doc_000090,0.4444444444444444
doc_000059,doc_000090,0.4444444444444444
doc_000047,doc_000090,0.4444444444444444
doc_000037,doc_000090,0.4444444444444444
doc_000030,doc_000090,0.4444444444444444
doc_000027,doc_000090,0.4444444444444444
doc_000016,doc_000090,0.4444444444444444
doc_000004,doc_000099,0.4444444444444444
doc_000000,doc_000099,0.4444444444444444
doc_000096,doc_000099,0.4444444444444444
doc_000071,doc_000099,0.4444444444444444
doc_000070,doc_000099,0.4444444444444444
doc_000063,doc_000099,0.4444444444444444
doc_000059,doc_000099,0.4444444444444444
doc_000047,doc_000099,0.4444444444444444
doc_000037,doc_000099,0.4444444444444444
doc_000030,doc_000099,0.4444444444444444
doc_000027,doc_000099,0.4444444444444444
doc_000016,doc_000099,0.4444444444444444
doc_000000,doc_000003,0.4444444444444444
doc_000004,doc_000005,0.4444444444444444
doc_000000,doc_000005,0.4444444444444444
doc_000004,doc_000006,0.4444444444444444
doc_000000,doc_000006,0.4444444444444444
doc_000004,doc_000007,0.4444444444444444
doc_000000,doc_000007,0.4444444444444444
doc_000009,doc_000012,0.43999999999999995
doc_000010,doc_000012,0.43999999999999995
doc_000018,doc_000019,0.43999999999999995
doc_000009,doc_000019,0.43999999999999995
doc_000017,doc_000019,0.43999999999999995
doc_000015,doc_000019,0.43999999999999995
doc_000010,doc_000019,0.43999999999999995
doc_000018,doc_000035,0.43999999999999995
doc_000009,doc_000035,0.43999999999999995
doc_000032,doc_000035,0.43999999999999995
doc_000028,doc_000035,0.43999999999999995
doc_000025,doc_000035,0.43999999999999995
doc_000017,doc_000035,0.43999999999999995
doc_000015,doc_000035,0.43999999999999995
doc_000010,doc_000035,0.43999999999999995
doc_000041,doc_000043,0.43999999999999995
doc_000018,doc_000043,0.43999999999999995
doc_000009,doc_000043,0.43999999999999995
doc_000042,doc_000043,0.43999999999999995
doc_000032,doc_000043,0.43999999999999995
doc_000028,doc_000043,0.43999999999999995
doc_000025,doc_000043,0.43999999999999995
doc_000017,doc_000043,0.43999999999999995
doc_000015,doc_000043,0.43999999999999995
doc_000010,doc_000043,0.43999999999999995
doc_000054,doc_000073,0.43999999999999995
doc_000050,doc_000073,0.43999999999999995
doc_000041,doc_000073,0.43999999999999995
doc_000018,doc_000073,0.43999999999999995
doc_000009,doc_000073,0.43999999999999995
doc_000072,doc_000073,0.43999999999999995
doc_000067,doc_000073,0.43999999999999995
doc_000053,doc_000073,0.43999999999999995
doc_000049,doc_000073,0.43999999999999995
doc_000042,doc_000073,0.43999999999999995
doc_000032,doc_000073,0.43999999999999995
doc_000028,doc_000073,0.43999999999999995
doc_000025,doc_000073,0.43999999999999995
doc_000017,doc_000073,0.43999999999999995
doc_000015,doc_000073,0.43999999999999995
doc_000010,doc_000073,0.43999999999999995
doc_000087,doc_000097,0.43999999999999995
doc_000083,doc_000097,0.43999999999999995
doc_000054,doc_000097,0.43999999999999995
doc_000050,doc_000097,0.43999999999999995
doc_000041,doc_000097,0.43999999999999995
doc_000018,doc_000097,0.43999999999999995
doc_000009,doc_000097,0.43999999999999995
doc_000077,doc_000097,0.43999999999999995
doc_000072,doc_000097,0.43999999999999995
doc_000067,doc_000097,0.43999999999999995
doc_000053,doc_000097,0.43999999999999995
doc_000049,doc_000097,0.43999999999999995
doc_000042,doc_000097,0.43999999999999995
doc_000032,doc_000097,0.43999999999999995
doc_000028,doc_000097,0.43999999999999995
doc_000025,doc_000097,0.43999999999999995
doc_000017,doc_000097,0.43999999999999995
doc_000015,doc_000097,0.43999999999999995
doc_000010,doc_000097,0.43999999999999995
doc_000009,doc_000018,0.43999999999999995
doc_000017,doc_000018,0.43999999999999995
doc_000015,doc_000018,0.43999999999999995
doc_000010,doc_000018,0.43999999999999995
doc_000012,doc_000018,0.43999999999999995
doc_000035,doc_000041,0.43999999999999995
doc_000019,doc_000041,0.43999999999999995
doc_000009,doc_000041,0.43999999999999995
doc_000032,doc_000041,0.43999999999999995
doc_000028,doc_000041,0.43999999999999995
doc_000025,doc_000041,0.43999999999999995
doc_000017,doc_000041,0.43999999999999995
doc_000015,doc_000041,0.43999999999999995
doc_000010,doc_000041,0.43999999999999995
doc_000012,doc_000041,0.43999999999999995
doc_000043,doc_000050,0.43999999999999995
doc_000035,doc_000050,0.43999999999999995
doc_000019,doc_000050,0.43999999999999995
doc_000009,doc_000050,0.43999999999999995
doc_000049,doc_000050,0.43999999999999995
doc_000042,doc_000050,0.43999999999999995
doc_000032,doc_000050,0.43999999999999995
doc_000028,doc_000050,0.43999999999999995
doc_000025,doc_000050,0.43999999999999995
doc_000017,doc_000050,0.43999999999999995
doc_000015,doc_000050,0.43999999999999995
doc_000010,doc_000050,0.43999999999999995
doc_000012,doc_000050,0.43999999999999995
doc_000043,doc_000054,0.43999999999999995
doc_000035,doc_000054,0.43999999999999995
doc_000019,doc_000054,0.43999999999999995
doc_000009,doc_000054,0.43999999999999995
doc_000049,doc_000054,0.43999999999999995
doc_000042,doc_000054,0.43999999999999995
doc_000032,doc_000054,0.43999999999999995
doc_000028,doc_000054,0.43999999999999995
doc_000025,doc_000054,0.43999999999999995
doc_000017,doc_000054,0.43999999999999995
doc_000015,doc_000054,0.43999999999999995
doc_000010,doc_000054,0.43999999999999995
doc_000053,doc_000054,0.43999999999999995
doc_000012,doc_000054,0.43999999999999995
doc_000073,doc_000083,0.43999999999999995
doc_000043,doc_000083,0.43999999999999995
doc_000035,doc_000083,0.43999999999999995
doc_000019,doc_000083,0.43999999999999995
doc_000009,doc_000083,0.43999999999999995
doc_000077,doc_000083,0.43999999999999995
doc_000072,doc_000083,0.43999999999999995
doc_000067,doc_000083,0.43999999999999995
doc_000049,doc_000083,0.43999999999999995
doc_000042,doc_000083,0.43999999999999995
doc_000032,doc_000083,0.43999999999999995
doc_000028,doc_000083,0.43999999999999995
doc_000025,doc_000083,0.43999999999999995
doc_000017,doc_000083,0.43999999999999995
doc_000015,doc_000083,0.43999999999999995
doc_000010,doc_000083,0.43999999999999995
doc_000053,doc_000083,0.43999999999999995
doc_000012,doc_000083,0.43999999999999995
doc_000073,doc_000087,0.43999999999999995
doc_000043,doc_000087,0.43999999999999995
doc_000035,doc_000087,0.43999999999999995
doc_000019,doc_000087,0.43999999999999995
doc_000009,doc_000087,0.43999999999999995
doc_000077,doc_000087,0.43999999999999995
doc_000072,doc_000087,0.43999999999999995
doc_000067,doc_000087,0.43999999999999995
doc_000049,doc_000087,0.43999999999999995
doc_000042,doc_000087,0.43999999999999995
doc_000032,doc_000087,0.43999999999999995
doc_000028,doc_000087,0.43999999999999995
doc_000025,doc_000087,0.43999999999999995
doc_000017,doc_000087,0.43999999999999995
doc_000015,doc_000087,0.43999999999999995
doc_000010,doc_000087,0.43999999999999995
doc_000053,doc_000087,0.43999999999999995
doc_000012,doc_000087,0.43999999999999995
doc_000012,doc_000015,0.43999999999999995
doc_000012,doc_000017,0.43999999999999995
doc_000018,doc_000025,0.43999999999999995
doc_000019,doc_000025,0.43999999999999995
doc_000012,doc_000025,0.43999999999999995
doc_000018,doc_000028,0.43999999999999995
doc_000019,doc_000028,0.43999999999999995
doc_000012,doc_000028,0.43999999999999995
doc_000018,doc_000032,0.43999999999999995
doc_000019,doc_000032,0.43999999999999995
doc_000012,doc_000032,0.43999999999999995
doc_000041,doc_000042,0.43999999999999995
doc_000018,doc_000042,0.43999999999999995
doc_000035,doc_000042,0.43999999999999995
doc_000019,doc_000042,0.43999999999999995
doc_000012,doc_000042,0.43999999999999995
doc_000041,doc_000049,0.43999999999999995
doc_000018,doc_000049,0.43999999999999995
doc_000043,doc_000049,0.43999999999999995
doc_000035,doc_000049,0.43999999999999995
doc_000019,doc_000049,0.43999999999999995
doc_000012,doc_000049,0.43999999999999995
doc_000041,doc_000053,0.43999999999999995
doc_000018,doc_000053,0.43999999999999995
doc_000050,doc_000053,0.43999999999999995
doc_000043,doc_000053,0.43999999999999995
doc_000035,doc_000053,0.43999999999999995
doc_000019,doc_000053,0.43999999999999995
doc_000012,doc_000053,0.43999999999999995
doc_000054,doc_000067,0.43999999999999995
doc_000050,doc_000067,0.43999999999999995
doc_000041,doc_000067,0.43999999999999995
doc_000018,doc_000067,0.43999999999999995
doc_000043,doc_000067,0.43999999999999995
doc_000035,doc_000067,0.43999999999999995
doc_000019,doc_000067,0.43999999999999995
doc_000012,doc_000067,0.43999999999999995
doc_000054,doc_000072,0.43999999999999995
doc_000050,doc_000072,0.43999999999999995
doc_000041,doc_000072,0.43999999999999995
doc_000018,doc_000072,0.43999999999999995
doc_000043,doc_000072,0.43999999999999995
doc_000035,doc_000072,0.43999999999999995
doc_000019,doc_000072,0.43999999999999995
doc_000012,doc_000072,0.43999999999999995
doc_000054,doc_000077,0.43999999999999995
doc_000050,doc_000077,0.43999999999999995
doc_000041,doc_000077,0.43999999999999995
doc_000018,doc_000077,0.43999999999999995
doc_000073,doc_000077,0.43999999999999995
doc_000043,doc_000077,0.43999999999999995
doc_000035,doc_000077,0.43999999999999995
doc_000019,doc_000077,0.43999999999999995
doc_000012,doc_000077,0.43999999999999995
doc_000007,doc_000029,0.4285714285714286
doc_000024,doc_000029,0.4285714285714286
doc_000021,doc_000029,0.4285714285714286
doc_000007,doc_000051,0.4285714285714286
doc_000046,doc_000051,0.4285714285714286
doc_000021,doc_000051,0.4285714285714286
doc_000024,doc_000051,0.4285714285714286
doc_000007,doc_000058,0.4285714285714286
doc_000046,doc_000058,0.4285714285714286
doc_000021,doc_000058,0.4285714285714286
doc_000024,doc_000058,0.4285714285714286
doc_000007,doc_000068,0.4285714285714286
doc_000046,doc_000068,0.4285714285714286
doc_000021,doc_000068,0.4285714285714286
doc_000024,doc_000068,0.4285714285714286
doc_000007,doc_000074,0.4285714285714286
doc_000046,doc_000074,0.4285714285714286
doc_000021,doc_000074,0.4285714285714286
doc_000024,doc_000074,0.4285714285714286
doc_000007,doc_000098,0.4285714285714286
doc_000089,doc_000098,0.4285714285714286
doc_000046,doc_000098,0.4285714285714286
doc_000021,doc_000098,0.4285714285714286
doc_000088,doc_000098,0.4285714285714286
doc_000024,doc_000098,0.4285714285714286
doc_000006,doc_000021,0.4285714285714286
doc_000005,doc_000021,0.4285714285714286
doc_000003,doc_000021,0.4285714285714286
doc_000002,doc_000021,0.4285714285714286
doc_000006,doc_000024,0.4285714285714286
doc_000005,doc_000024,0.4285714285714286
doc_000003,doc_000024,0.4285714285714286
doc_000002,doc_000024,0.4285714285714286
doc_000007,doc_000026,0.4285714285714286
doc_000021,doc_000026,0.4285714285714286
doc_000024,doc_000026,0.4285714285714286
doc_000006,doc_000046,0.4285714285714286
doc_000005,doc_000046,0.4285714285714286
doc_000003,doc_000046,0.4285714285714286
doc_000026,doc_000046,0.4285714285714286
doc_000002,doc_000046,0.4285714285714286
doc_000029,doc_000046,0.4285714285714286
doc_000007,doc_000057,0.4285714285714286
doc_000046,doc_000057,0.4285714285714286
doc_000021,doc_000057,0.4285714285714286
doc_000024,doc_000057,0.4285714285714286
doc_000007,doc_000080,0.4285714285714286
doc_000046,doc_000080,0.4285714285714286
doc_000021,doc_000080,0.4285714285714286
doc_000024,doc_000080,0.4285714285714286
doc_000006,doc_000088,0.4285714285714286
doc_000005,doc_000088,0.4285714285714286
doc_000003,doc_000088,0.4285714285714286
doc_000080,doc_000088,0.4285714285714286
doc_000057,doc_000088,0.4285714285714286
doc_000026,doc_000088,0.4285714285714286
doc_000002,doc_000088,0.4285714285714286
doc_000074,doc_000088,0.4285714285714286
doc_000068,doc_000088,0.4285714285714286
doc_000058,doc_000088,0.4285714285714286
doc_000051,doc_000088,0.4285714285714286
doc_000029,doc_000088,0.4285714285714286
doc_000006,doc_000089,0.4285714285714286
doc_000005,doc_000089,0.4285714285714286
doc_000003,doc_000089,0.4285714285714286
doc_000080,doc_000089,0.4285714285714286
doc_000057,doc_000089,0.4285714285714286
doc_000026,doc_000089,0.4285714285714286
doc_000002,doc_000089,0.4285714285714286
doc_000074,doc_000089,0.4285714285714286
doc_000068,doc_000089,0.4285714285714286
doc_000058,doc_000089,0.4285714285714286
doc_000051,doc_000089,0.4285714285714286
doc_000029,doc_000089,0.4285714285714286
doc_000007,doc_000090,0.4285714285714286
doc_000089,doc_000090,0.4285714285714286
doc_000046,doc_000090,0.4285714285714286
doc_000021,doc_000090,0.4285714285714286
doc_000088,doc_000090,0.4285714285714286
doc_000024,doc_000090,0.4285714285714286
doc_000007,doc_000099,0.4285714285714286
doc_000089,doc_000099,0.4285714285714286
doc_000046,doc_000099,0.4285714285714286
doc_000021,doc_000099,0.4285714285714286
doc_000088,doc_000099,0.4285714285714286
doc_000024,doc_000099,0.4285714285714286
doc_000006,doc_000007,0.4285714285714286
doc_000005,doc_000007,0.4285714285714286
doc_000003,doc_000007,0.4285714285714286
doc_000002,doc_000007,0.4285714285714286
doc_000001,doc_000012,0.42307692307692313
api_20260416_034719_769078,doc_000012,0.42307692307692313
api_20260416_034703_810579,doc_000012,0.42307692307692313
api_20260416_033932_359570,doc_000012,0.42307692307692313
api_20260416_020230_731102,doc_000012,0.42307692307692313
doc_000001,doc_000019,0.42307692307692313
api_20260416_034719_769078,doc_000019,0.42307692307692313
api_20260416_034703_810579,doc_000019,0.42307692307692313
api_20260416_033932_359570,doc_000019,0.42307692307692313
api_20260416_020230_731102,doc_000019,0.42307692307692313
doc_000014,doc_000019,0.42307692307692313
doc_000001,doc_000035,0.42307692307692313
api_20260416_034719_769078,doc_000035,0.42307692307692313
api_20260416_034703_810579,doc_000035,0.42307692307692313
api_20260416_033932_359570,doc_000035,0.42307692307692313
api_20260416_020230_731102,doc_000035,0.42307692307692313
doc_000034,doc_000035,0.42307692307692313
doc_000023,doc_000035,0.42307692307692313
doc_000020,doc_000035,0.42307692307692313
doc_000014,doc_000035,0.42307692307692313
doc_000001,doc_000043,0.42307692307692313
api_20260416_034719_769078,doc_000043,0.42307692307692313
api_20260416_034703_810579,doc_000043,0.42307692307692313
api_20260416_033932_359570,doc_000043,0.42307692307692313
api_20260416_020230_731102,doc_000043,0.42307692307692313
doc_000038,doc_000043,0.42307692307692313
doc_000034,doc_000043,0.42307692307692313
doc_000023,doc_000043,0.42307692307692313
doc_000020,doc_000043,0.42307692307692313
doc_000014,doc_000043,0.42307692307692313
doc_000001,doc_000073,0.42307692307692313
api_20260416_034719_769078,doc_000073,0.42307692307692313
api_20260416_034703_810579,doc_000073,0.42307692307692313
api_20260416_033932_359570,doc_000073,0.42307692307692313
api_20260416_020230_731102,doc_000073,0.42307692307692313
doc_000066,doc_000073,0.42307692307692313
doc_000056,doc_000073,0.42307692307692313
doc_000055,doc_000073,0.42307692307692313
doc_000038,doc_000073,0.42307692307692313
doc_000034,doc_000073,0.42307692307692313
doc_000023,doc_000073,0.42307692307692313
doc_000020,doc_000073,0.42307692307692313
doc_000014,doc_000073,0.42307692307692313
doc_000001,doc_000097,0.42307692307692313
api_20260416_034719_769078,doc_000097,0.42307692307692313
api_20260416_034703_810579,doc_000097,0.42307692307692313
api_20260416_033932_359570,doc_000097,0.42307692307692313
api_20260416_020230_731102,doc_000097,0.42307692307692313
doc_000095,doc_000097,0.42307692307692313
doc_000084,doc_000097,0.42307692307692313
doc_000082,doc_000097,0.42307692307692313
doc_000078,doc_000097,0.42307692307692313
doc_000066,doc_000097,0.42307692307692313
doc_000056,doc_000097,0.42307692307692313
doc_000055,doc_000097,0.42307692307692313
doc_000038,doc_000097,0.42307692307692313
doc_000034,doc_000097,0.42307692307692313
doc_000023,doc_000097,0.42307692307692313
doc_000020,doc_000097,0.42307692307692313
doc_000014,doc_000097,0.42307692307692313
doc_000011,doc_000018,0.42307692307692313
doc_000040,doc_000041,0.42307692307692313
doc_000036,doc_000041,0.42307692307692313
doc_000022,doc_000041,0.42307692307692313
doc_000011,doc_000041,0.42307692307692313
doc_000040,doc_000045,0.42307692307692313
doc_000036,doc_000045,0.42307692307692313
doc_000022,doc_000045,0.42307692307692313
doc_000011,doc_000045,0.42307692307692313
doc_000001,doc_000045,0.42307692307692313
api_20260416_034719_769078,doc_000045,0.42307692307692313
api_20260416_034703_810579,doc_000045,0.42307692307692313
api_20260416_033932_359570,doc_000045,0.42307692307692313
api_20260416_020230_731102,doc_000045,0.42307692307692313
doc_000038,doc_000045,0.42307692307692313
doc_000034,doc_000045,0.42307692307692313
doc_000023,doc_000045,0.42307692307692313
doc_000020,doc_000045,0.42307692307692313
doc_000014,doc_000045,0.42307692307692313
doc_000040,doc_000048,0.42307692307692313
doc_000036,doc_000048,0.42307692307692313
doc_000022,doc_000048,0.42307692307692313
doc_000011,doc_000048,0.42307692307692313
doc_000001,doc_000048,0.42307692307692313
api_20260416_034719_769078,doc_000048,0.42307692307692313
api_20260416_034703_810579,doc_000048,0.42307692307692313
api_20260416_033932_359570,doc_000048,0.42307692307692313
api_20260416_020230_731102,doc_000048,0.42307692307692313
doc_000038,doc_000048,0.42307692307692313
doc_000034,doc_000048,0.42307692307692313
doc_000023,doc_000048,0.42307692307692313
doc_000020,doc_000048,0.42307692307692313
doc_000014,doc_000048,0.42307692307692313
doc_000040,doc_000050,0.42307692307692313
doc_000036,doc_000050,0.42307692307692313
doc_000022,doc_000050,0.42307692307692313
doc_000011,doc_000050,0.42307692307692313
doc_000040,doc_000054,0.42307692307692313
doc_000036,doc_000054,0.42307692307692313
doc_000022,doc_000054,0.42307692307692313
doc_000011,doc_000054,0.42307692307692313
doc_000065,doc_000069,0.42307692307692313
doc_000062,doc_000069,0.42307692307692313
doc_000061,doc_000069,0.42307692307692313
doc_000040,doc_000069,0.42307692307692313
doc_000036,doc_000069,0.42307692307692313
doc_000022,doc_000069,0.42307692307692313
doc_000011,doc_000069,0.42307692307692313
doc_000001,doc_000069,0.42307692307692313
api_20260416_034719_769078,doc_000069,0.42307692307692313
api_20260416_034703_810579,doc_000069,0.42307692307692313
api_20260416_033932_359570,doc_000069,0.42307692307692313
api_20260416_020230_731102,doc_000069,0.42307692307692313
doc_000066,doc_000069,0.42307692307692313
doc_000056,doc_000069,0.42307692307692313
doc_000055,doc_000069,0.42307692307692313
doc_000038,doc_000069,0.42307692307692313
doc_000034,doc_000069,0.42307692307692313
doc_000023,doc_000069,0.42307692307692313
doc_000020,doc_000069,0.42307692307692313
doc_000014,doc_000069,0.42307692307692313
doc_000065,doc_000083,0.42307692307692313
doc_000062,doc_000083,0.42307692307692313
doc_000061,doc_000083,0.42307692307692313
doc_000040,doc_000083,0.42307692307692313
doc_000036,doc_000083,0.42307692307692313
doc_000022,doc_000083,0.42307692307692313
doc_000011,doc_000083,0.42307692307692313
doc_000086,doc_000087,0.42307692307692313
doc_000065,doc_000087,0.42307692307692313
doc_000062,doc_000087,0.42307692307692313
doc_000061,doc_000087,0.42307692307692313
doc_000040,doc_000087,0.42307692307692313
doc_000036,doc_000087,0.42307692307692313
doc_000022,doc_000087,0.42307692307692313
doc_000011,doc_000087,0.42307692307692313
doc_000001,doc_000010,0.42307692307692313
api_20260416_034719_769078,doc_000010,0.42307692307692313
api_20260416_034703_810579,doc_000010,0.42307692307692313
api_20260416_033932_359570,doc_000010,0.42307692307692313
api_20260416_020230_731102,doc_000010,0.42307692307692313
doc_000009,doc_000014,0.42307692307692313
doc_000010,doc_000014,0.42307692307692313
doc_000012,doc_000014,0.42307692307692313
doc_000011,doc_000015,0.42307692307692313
doc_000001,doc_000015,0.42307692307692313
api_20260416_034719_769078,doc_000015,0.42307692307692313
api_20260416_034703_810579,doc_000015,0.42307692307692313
api_20260416_033932_359570,doc_000015,0.42307692307692313
api_20260416_020230_731102,doc_000015,0.42307692307692313
doc_000014,doc_000015,0.42307692307692313
doc_000011,doc_000017,0.42307692307692313
doc_000001,doc_000017,0.42307692307692313
api_20260416_034719_769078,doc_000017,0.42307692307692313
api_20260416_034703_810579,doc_000017,0.42307692307692313
api_20260416_033932_359570,doc_000017,0.42307692307692313
api_20260416_020230_731102,doc_000017,0.42307692307692313
doc_000014,doc_000017,0.42307692307692313
doc_000009,doc_000020,0.42307692307692313
doc_000017,doc_000020,0.42307692307692313
doc_000015,doc_000020,0.42307692307692313
doc_000010,doc_000020,0.42307692307692313
doc_000019,doc_000020,0.42307692307692313
doc_000012,doc_000020,0.42307692307692313
doc_000009,doc_000023,0.42307692307692313
doc_000017,doc_000023,0.42307692307692313
doc_000015,doc_000023,0.42307692307692313
doc_000010,doc_000023,0.42307692307692313
doc_000019,doc_000023,0.42307692307692313
doc_000012,doc_000023,0.42307692307692313
doc_000022,doc_000025,0.42307692307692313
doc_000011,doc_000025,0.42307692307692313
doc_000001,doc_000025,0.42307692307692313
api_20260416_034719_769078,doc_000025,0.42307692307692313
api_20260416_034703_810579,doc_000025,0.42307692307692313
api_20260416_033932_359570,doc_000025,0.42307692307692313
api_20260416_020230_731102,doc_000025,0.42307692307692313
doc_000023,doc_000025,0.42307692307692313
doc_000020,doc_000025,0.42307692307692313
doc_000014,doc_000025,0.42307692307692313
doc_000011,doc_000028,0.42307692307692313
doc_000001,doc_000028,0.42307692307692313
api_20260416_034719_769078,doc_000028,0.42307692307692313
api_20260416_034703_810579,doc_000028,0.42307692307692313
api_20260416_033932_359570,doc_000028,0.42307692307692313
api_20260416_020230_731102,doc_000028,0.42307692307692313
doc_000023,doc_000028,0.42307692307692313
doc_000020,doc_000028,0.42307692307692313
doc_000014,doc_000028,0.42307692307692313
doc_000022,doc_000028,0.42307692307692313
doc_000011,doc_000032,0.42307692307692313
doc_000001,doc_000032,0.42307692307692313
api_20260416_034719_769078,doc_000032,0.42307692307692313
api_20260416_034703_810579,doc_000032,0.42307692307692313
api_20260416_033932_359570,doc_000032,0.42307692307692313
api_20260416_020230_731102,doc_000032,0.42307692307692313
doc_000023,doc_000032,0.42307692307692313
doc_000020,doc_000032,0.42307692307692313
doc_000014,doc_000032,0.42307692307692313
doc_000022,doc_000032,0.42307692307692313
doc_000009,doc_000034,0.42307692307692313
doc_000032,doc_000034,0.42307692307692313
doc_000028,doc_000034,0.42307692307692313
doc_000017,doc_000034,0.42307692307692313
doc_000015,doc_000034,0.42307692307692313
doc_000010,doc_000034,0.42307692307692313
doc_000025,doc_000034,0.42307692307692313
doc_000019,doc_000034,0.42307692307692313
doc_000012,doc_000034,0.42307692307692313
doc_000009,doc_000038,0.42307692307692313
doc_000032,doc_000038,0.42307692307692313
doc_000028,doc_000038,0.42307692307692313
doc_000025,doc_000038,0.42307692307692313
doc_000017,doc_000038,0.42307692307692313
doc_000015,doc_000038,0.42307692307692313
doc_000010,doc_000038,0.42307692307692313
doc_000035,doc_000038,0.42307692307692313
doc_000019,doc_000038,0.42307692307692313
doc_000012,doc_000038,0.42307692307692313
doc_000040,doc_000042,0.42307692307692313
doc_000036,doc_000042,0.42307692307692313
doc_000011,doc_000042,0.42307692307692313
doc_000001,doc_000042,0.42307692307692313
api_20260416_034719_769078,doc_000042,0.42307692307692313
api_20260416_034703_810579,doc_000042,0.42307692307692313
api_20260416_033932_359570,doc_000042,0.42307692307692313
api_20260416_020230_731102,doc_000042,0.42307692307692313
doc_000034,doc_000042,0.42307692307692313
doc_000023,doc_000042,0.42307692307692313
doc_000020,doc_000042,0.42307692307692313
doc_000014,doc_000042,0.42307692307692313
doc_000022,doc_000042,0.42307692307692313
doc_000038,doc_000042,0.42307692307692313
doc_000040,doc_000049,0.42307692307692313
doc_000036,doc_000049,0.42307692307692313
doc_000011,doc_000049,0.42307692307692313
doc_000001,doc_000049,0.42307692307692313
api_20260416_034719_769078,doc_000049,0.42307692307692313
api_20260416_034703_810579,doc_000049,0.42307692307692313
api_20260416_033932_359570,doc_000049,0.42307692307692313
api_20260416_020230_731102,doc_000049,0.42307692307692313
doc_000034,doc_000049,0.42307692307692313
doc_000023,doc_000049,0.42307692307692313
doc_000020,doc_000049,0.42307692307692313
doc_000014,doc_000049,0.42307692307692313
doc_000022,doc_000049,0.42307692307692313
doc_000038,doc_000049,0.42307692307692313
doc_000040,doc_000053,0.42307692307692313
doc_000036,doc_000053,0.42307692307692313
doc_000011,doc_000053,0.42307692307692313
doc_000001,doc_000053,0.42307692307692313
api_20260416_034719_769078,doc_000053,0.42307692307692313
api_20260416_034703_810579,doc_000053,0.42307692307692313
api_20260416_033932_359570,doc_000053,0.42307692307692313
api_20260416_020230_731102,doc_000053,0.42307692307692313
doc_000034,doc_000053,0.42307692307692313
doc_000023,doc_000053,0.42307692307692313
doc_000020,doc_000053,0.42307692307692313
doc_000014,doc_000053,0.42307692307692313
doc_000022,doc_000053,0.42307692307692313
doc_000038,doc_000053,0.42307692307692313
doc_000009,doc_000055,0.42307692307692313
doc_000053,doc_000055,0.42307692307692313
doc_000049,doc_000055,0.42307692307692313
doc_000042,doc_000055,0.42307692307692313
doc_000032,doc_000055,0.42307692307692313
doc_000028,doc_000055,0.42307692307692313
doc_000017,doc_000055,0.42307692307692313
doc_000015,doc_000055,0.42307692307692313
doc_000010,doc_000055,0.42307692307692313
doc_000048,doc_000055,0.42307692307692313
doc_000045,doc_000055,0.42307692307692313
doc_000025,doc_000055,0.42307692307692313
doc_000043,doc_000055,0.42307692307692313
doc_000035,doc_000055,0.42307692307692313
doc_000019,doc_000055,0.42307692307692313
doc_000012,doc_000055,0.42307692307692313
doc_000009,doc_000056,0.42307692307692313
doc_000053,doc_000056,0.42307692307692313
doc_000049,doc_000056,0.42307692307692313
doc_000042,doc_000056,0.42307692307692313
doc_000032,doc_000056,0.42307692307692313
doc_000028,doc_000056,0.42307692307692313
doc_000017,doc_000056,0.42307692307692313
doc_000015,doc_000056,0.42307692307692313
doc_000010,doc_000056,0.42307692307692313
doc_000048,doc_000056,0.42307692307692313
doc_000045,doc_000056,0.42307692307692313
doc_000025,doc_000056,0.42307692307692313
doc_000043,doc_000056,0.42307692307692313
doc_000035,doc_000056,0.42307692307692313
doc_000019,doc_000056,0.42307692307692313
doc_000012,doc_000056,0.42307692307692313
doc_000009,doc_000066,0.42307692307692313
doc_000053,doc_000066,0.42307692307692313
doc_000049,doc_000066,0.42307692307692313
doc_000042,doc_000066,0.42307692307692313
doc_000032,doc_000066,0.42307692307692313
doc_000028,doc_000066,0.42307692307692313
doc_000017,doc_000066,0.42307692307692313
doc_000015,doc_000066,0.42307692307692313
